formula,actual,predicted,elements,residual
Cd3MoTe2O10,2.2,2.3115095317815966,Cd Mo Te O,-0.11150953178159684
Ag0.1Cd0.8In2.1Te4,0.29,0.4596083410678738,Ag Cd In Te,-0.1696083410678738
AgInCd2Te3,0.47,0.6660388030899433,Ag In Cd Te,-0.1960388030899433
AgTe,0.79,0.9210821730759128,Ag Te,-0.13108217307591274
AsTe,0.74,1.303163187570643,As Te,-0.5631631875706431
Ba2GaDyTe5,1.13,1.2281029565625057,Ba Ga Dy Te,-0.09810295656250577
Ba2GaSbTe5,1.66,1.0795642557965517,Ba Ga Sb Te,0.5804357442034482
Ba2InCeTe5,1.35,1.2850826556973196,Ba In Ce Te,0.06491734430268048
Ba3Bi2TeO9,2.3,3.2383849194619034,Ba Bi Te O,-0.9383849194619036
BaCuTeF,2.3,2.8681503070651746,Ba Cu Te F,-0.5681503070651748
BeTe,2.89,2.6650995467371352,Be Te,0.2249004532628649
Bi1.98Te3Sb0.02,0.14300000000000002,0.07321048229755077,Bi Te Sb,0.06978951770244925
Bi1Te3Sb1,0.187,0.13959312126641166,Bi Te Sb,0.047406878733588335
Bi2Te1.5Se1.5,0.29,0.21351238327181574,Bi Te Se,0.07648761672818424
Bi2Te2.1Se0.9,0.295,0.18581341943814425,Bi Te Se,0.10918658056185572
Bi8Te7S5,0.4,0.32780802787791785,Bi Te S,0.07219197212208217
BiTeNO6,3.62,3.393603798144764,Bi Te N O,0.22639620185523635
Cd0.55Te0.55Al0.45Sb0.45,1.93,1.5651057032667346,Cd Te Al Sb,0.3648942967332653
Cd0.6Te0.6Al0.4Sb0.4,1.8,1.5135840559624647,Cd Te Al Sb,0.2864159440375353
Cd0.99Te0.99Al0.01Sb0.01,1.6,1.2460543703884035,Cd Te Al Sb,0.3539456296115966
CdIn2Te4,1.182,0.9558094919545932,Cd In Te,0.2261905080454069
CdIn8Te13,1.02,1.3698329752814082,Cd In Te,-0.3498329752814082
CoTe1.88,0.2,0.7157539884677497,Co Te,-0.5157539884677498
Cs2ZnGe3Te8,1.07,1.6751268657648628,Cs Zn Ge Te,-0.6051268657648627
CsAg5Te3,0.65,1.3812316288874025,Cs Ag Te,-0.7312316288874025
CsCd4In5Te12,1.42,1.5162304551416492,Cs Cd In Te,-0.0962304551416493
CsMn4In5Te12,1.48,1.293872208076973,Cs Mn In Te,0.18612779192302709
Cu3GdTe3,0.52,0.36627781027533146,Cu Gd Te,0.15372218972466856
Cu3HoTe3,0.26,0.23657126636345185,Cu Ho Te,0.023428733636548155
CuAlTe2,2.06,1.5976683513212568,Cu Al Te,0.4623316486787432
CuGaTe2,1.09,0.9406902256360432,Cu Ga Te,0.14930977436395687
CuInTe2,0.9159999999999999,0.9175989154693376,Cu In Te,-0.0015989154693375474
Eu4Te7,0.31,0.7788387038634106,Eu Te,-0.4688387038634106
EuGa2Te4,1.7,0.8979528601581102,Eu Ga Te,0.8020471398418898
Ga0.9Sb0.9Zn0.1Te0.1,1.0,0.8465562843521717,Ga Sb Zn Te,0.15344371564782833
Ga1.05Sb0.95Te0.15,0.68,0.6708543155882829,Ga Sb Te,0.009145684411717148
GaTe,1.6700769230769232,1.1212968876322371,Ga Te,0.5487800354446861
GeTe2,0.3,1.1140154829838274,Ge Te,-0.8140154829838273
Hg0.01Zn0.99Te,2.235,1.942156001403188,Hg Zn Te,0.2928439985968119
Hg2Br2Te2,2.06,1.823031789737368,Hg Br Te,0.2369682102626325
Hg3Te2Bi2Cl8,2.8,2.8523770396726564,Hg Te Bi Cl,-0.05237703967265661
In0.93As0.93Cd0.07Te0.07,0.68,0.6214552670969589,In As Cd Te,0.058544732903041186
In0.95As0.95Cd0.05Te0.05,0.68,0.6222290828527512,In As Cd Te,0.0577709171472488
K2Cd3Te4,2.26,2.020532241301876,K Cd Te,0.23946775869812376
KInTe2O6,4.0,3.6605014463131873,K In Te O,0.3394985536868127
KTa3Te2O12,4.06,3.6652804149429934,K Ta Te O,0.3947195850570053
Na2TeS3,2.35,2.2843791754942764,Na Te S,0.06562082450572371
NaInTe2O6,4.0,3.657704429191565,Na In Te O,0.3422955708084352
NdCuOTe,2.26,2.2865153118102306,Nd Cu O Te,-0.026515311810230813
Ni2Te3O8,3.84,2.7273274083904617,Ni Te O,1.112672591609538
NiTe,0.23,0.6792748932020309,Ni Te,-0.44927489320203096
OsSbTe,0.05,0.3034815818921821,Os Sb Te,-0.2534815818921821
Pb0.01Sn0.99Te,0.28,0.27506357957855343,Pb Sn Te,0.004936420421446597
Pb0.72Se0.72Sn0.28Te0.28,0.12,0.042516555922897936,Pb Se Sn Te,0.07748344407710206
Pb0.8Se0.8Ge0.2Te0.2,0.36,0.28080612793325704,Pb Se Ge Te,0.07919387206674294
Pb0.8Sn0.2Te,0.095,0.0728944693283573,Pb Sn Te,0.022105530671642698
Pb0.93TeIn0.07,0.32,0.34480215847031204,Pb Te In,-0.02480215847031203
Pb0.95Te0.95Ge0.05S0.05,0.4,0.357975239614202,Pb Te Ge S,0.04202476038579799
Pb0.995TeTl0.005,0.48,0.3810753798965969,Pb Te Tl,0.09892462010340307
Pb0.999TeGa0.001,0.3,0.3548951315193243,Pb Te Ga,-0.054895131519324285
Pb0.99Ge0.01Te,0.32,0.2504209999754572,Pb Ge Te,0.06957900002454281
PrTe2,1.1540000000000001,0.7494759306672131,Pr Te,0.4045240693327869
RbHgSbTe3,0.2,1.1612298680089417,Rb Hg Sb Te,-0.9612298680089416
RbInTe3O8,3.9,3.54248316200815,Rb In Te O,0.3575168379918501
RbMn4Ga5Te12,1.53,1.3077412036432428,Rb Mn Ga Te,0.22225879635675727
RbSbTe2,0.38,0.9632451796589088,Rb Sb Te,-0.5832451796589088
RhSbTe,0.5,0.3571638860560391,Rh Sb Te,0.1428361139439609
Sb2Te3,0.2557142857142857,0.6652043716797174,Sb Te,-0.4094900859654316
Se0.2Te0.8,0.4,0.8720979259122394,Se Te,-0.4720979259122394
Se3Te,1.87,1.4551644659727536,Se Te,0.4148355340272465
SeTe,1.58,1.077059083767292,Se Te,0.5029409162327081
Si2Te3,2.0925,1.6166510050339546,Si Te,0.4758489949660452
SmSnTe2,0.52,0.4787757181699952,Sm Sn Te,0.041224281830004816
Tl2Te3,0.516,0.4744958229173301,Tl Te,0.04150417708267001
VTeO5H,2.51,3.4845553214840628,V Te O H,-0.974555321484063
